District,Taluk,Market,Commodity,Month,Arrival,Unit,Month_Num
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cucumbar,Jan,6239,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Drum Stick,Jan,1519,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Grapes,Jan,3810,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Avare (W),Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Chilly,Jan,6380,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Ginger,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Karbuja,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Knool Khol,Jan,2672,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ladies Finger,Jan,2852,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mousambi,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Orange,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Papaya,Jan,4930,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Peas Wet,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pine Apple,Jan,6303,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pomagranate,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Raddish,Jan,3001,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ridgeguard,Jan,1089,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Seemebadanekai,Jan,2897,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Seethaphal,Jan,273,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Snakeguard,Jan,323,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Suvarnagadde,Jan,979,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Potato,Jan,2521,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Pumpkin,Jan,1203,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thogarikai,Jan,64,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thondekai,Jan,1235,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Tomato,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Water Melon,Jan,6401,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),White Pumpkin,Jan,400,Quintal,1
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Alasandikai,Feb,206,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Apple,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ash Gourd,Feb,1968,Numbers,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana Green,Feb,2218,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beans,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beetroot,Feb,5189,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bitter Gourd,Feb,912,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Borehannu,Feb,298,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bottle Gourd,Feb,1029,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Brinjal,Feb,4585,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bunch Beans,Feb,743,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cabbage,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Capsicum,Feb,603,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Carrot,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cauliflower,Feb,1849,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chapparada Avare,Feb,293,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chikoos (Sapota),Feb,1594,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chilly Capsicum,Feb,1653,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cowpea (Veg),Feb,556,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cucumbar,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Drum Stick,Feb,1149,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Grapes,Feb,5199,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Avare (W),Feb,2313,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Chilly,Feb,5682,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Ginger,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Karbuja,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Knool Khol,Feb,2209,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ladies Finger,Feb,1834,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mousambi,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Orange,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Papaya,Feb,4300,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Peas Wet,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pine Apple,Feb,6155,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pomagranate,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Raddish,Feb,2339,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ridgeguard,Feb,1035,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Seemebadanekai,Feb,3362,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Snakeguard,Feb,534,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Suvarnagadde,Feb,1225,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Potato,Feb,658,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Pumpkin,Feb,890,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thogarikai,Feb,18,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thondekai,Feb,1186,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Tomato,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Water Melon,Feb,6401,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),White Pumpkin,Feb,1646,Quintal,2
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Alasandikai,Mar,209,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Apple,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ash Gourd,Mar,1807,Numbers,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana Green,Mar,2570,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beans,Mar,6191,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beetroot,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bitter Gourd,Mar,971,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bottle Gourd,Mar,1028,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Brinjal,Mar,4650,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bunch Beans,Mar,1112,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cabbage,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Capsicum,Mar,935,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Carrot,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cauliflower,Mar,1592,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chapparada Avare,Mar,614,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chikoos (Sapota),Mar,1654,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chilly Capsicum,Mar,2403,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cowpea (Veg),Mar,278,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cucumbar,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Drum Stick,Mar,2918,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Grapes,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Avare (W),Mar,378,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Chilly,Mar,6258,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Ginger,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Guava,Mar,800,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Karbuja,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Knool Khol,Mar,3971,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ladies Finger,Mar,2043,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mousambi,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Orange,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Papaya,Mar,4115,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Peas Wet,Mar,3030,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pine Apple,Mar,5795,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pomagranate,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Raddish,Mar,3088,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ridgeguard,Mar,1295,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Seemebadanekai,Mar,2512,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Snakeguard,Mar,563,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Suvarnagadde,Mar,1503,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Potato,Mar,658,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Pumpkin,Mar,1154,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thondekai,Mar,1466,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Tomato,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Water Melon,Mar,6401,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),White Pumpkin,Mar,1458,Quintal,3
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Alasandikai,Apr,211,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Apple,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ash Gourd,Apr,1949,Numbers,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana Green,Apr,2290,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beans,Apr,4406,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beetroot,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bitter Gourd,Apr,629,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bottle Gourd,Apr,991,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Brinjal,Apr,3915,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bunch Beans,Apr,887,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cabbage,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Capsicum,Apr,1364,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Carrot,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cauliflower,Apr,1284,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chapparada Avare,Apr,375,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chikoos (Sapota),Apr,1488,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chilly Capsicum,Apr,2022,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cowpea (Veg),Apr,226,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cucumbar,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Drum Stick,Apr,4045,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Grapes,Apr,4396,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Chilly,Apr,5613,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Ginger,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Karbuja,Apr,5930,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Knool Khol,Apr,2535,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ladies Finger,Apr,2192,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mango,Apr,2380,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mousambi,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Orange,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Papaya,Apr,2955,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Peas Wet,Apr,692,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pine Apple,Apr,4210,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pomagranate,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Raddish,Apr,2258,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ridgeguard,Apr,1136,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Seemebadanekai,Apr,633,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Snakeguard,Apr,664,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Suvarnagadde,Apr,1951,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Potato,Apr,353,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Pumpkin,Apr,524,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thondekai,Apr,1194,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Tomato,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Water Melon,Apr,6401,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),White Pumpkin,Apr,2091,Quintal,4
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Alasandikai,May,189,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Apple,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ash Gourd,May,2489,Numbers,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana Green,May,2913,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beans,May,5549,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beetroot,May,6058,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bitter Gourd,May,1021,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bottle Gourd,May,1077,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Brinjal,May,4624,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bunch Beans,May,1939,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cabbage,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Capsicum,May,1969,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Carrot,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cauliflower,May,1628,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chapparada Avare,May,628,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chikoos (Sapota),May,889,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chilly Capsicum,May,3578,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cowpea (Veg),May,249,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cucumbar,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Drum Stick,May,4073,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Grapes,May,3747,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Chilly,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Ginger,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Karbuja,May,4760,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Knool Khol,May,2833,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ladies Finger,May,3734,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mango,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mango (Raw-Ripe),May,530,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mousambi,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Orange,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Papaya,May,2720,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Peas Wet,May,571,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pine Apple,May,4420,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pomagranate,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Raddish,May,2530,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ridgeguard,May,1298,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Seemebadanekai,May,489,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Snakeguard,May,722,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Suvarnagadde,May,2742,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Potato,May,492,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Pumpkin,May,847,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thondekai,May,2048,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Tomato,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Water Melon,May,6401,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),White Pumpkin,May,1983,Quintal,5
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Alasandikai,Jun,177,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Apple,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ash Gourd,Jun,1867,Numbers,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Banana Green,Jun,3677,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beans,Jun,5805,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Beetroot,Jun,5824,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bitter Gourd,Jun,842,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bottle Gourd,Jun,1003,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Brinjal,Jun,4065,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Bunch Beans,Jun,1317,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cabbage,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Capsicum,Jun,1682,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Carrot,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cauliflower,Jun,1766,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chapparada Avare,Jun,678,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chikoos (Sapota),Jun,660,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Chilly Capsicum,Jun,1852,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cowpea (Veg),Jun,287,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Cucumbar,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Drum Stick,Jun,4433,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Grapes,Jun,2260,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Avare (W),Jun,206,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Chilly,Jun,6185,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Green Ginger,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Karbuja,Jun,3250,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Knool Khol,Jun,2779,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ladies Finger,Jun,2447,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mango,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Marasebu,Jun,215,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Mousambi,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Orange,Jun,5722,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Papaya,Jun,2875,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Peas Wet,Jun,601,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pine Apple,Jun,2925,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Pomagranate,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Raddish,Jun,2580,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Ridgeguard,Jun,1393,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Seemebadanekai,Jun,1059,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Snakeguard,Jun,856,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Suvarnagadde,Jun,2304,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Potato,Jun,331,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Sweet Pumpkin,Jun,991,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Thondekai,Jun,1862,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Tomato,Jun,6401,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),Water Melon,Jun,5970,Quintal,6
Bangalore Urban•,Bangalore South,BINNY MILL (F&V),White Pumpkin,Jun,1725,Quintal,6
